Date,births,,,,,,,
10/3/1975,9286,,,,,,,
10/4/1975,8310,,,,,,,
10/5/1975,7965,,,,,,,
10/6/1975,9181,,,,,,,
10/7/1975,9464,,,,,,,
10/8/1975,9252,,,,,,,
10/9/1975,9229,,,,,,,
10/10/1975,9212,,,,,,,
10/11/1975,7985,,,,,,,
10/12/1975,7601,,,,,,,
10/13/1975,8897,,,,,,,
10/14/1975,9209,,,,,,,
10/15/1975,9234,,,,,,,
10/16/1975,8725,,,,,,,
10/17/1975,8983,,,,,,,
10/18/1975,7719,,,,,,,
10/19/1975,7334,,,,,,,
10/20/1975,8604,,,,,,,
10/21/1975,8919,,,,,,,
10/22/1975,8572,,,,,,,
10/23/1975,8633,,,,,,,
10/24/1975,8886,,,,,,,
10/25/1975,7697,,,,,,,
10/26/1975,7442,,,,,,,
10/27/1975,8597,,,,,,,
10/28/1975,8761,,,,,,,
10/29/1975,8713,,,,,,,
10/30/1975,8527,,,,,,,
10/31/1975,8548,,,,,,,
11/1/1975,7716,,,,,,,
11/2/1975,7222,,,,,,,
11/3/1975,8811,,,,,,,
11/4/1975,9002,,,,,,,
11/5/1975,8614,,,,,,,
11/6/1975,8813,,,,,,,
11/7/1975,8913,,,,,,,
11/8/1975,7924,,,,,,,
11/9/1975,7522,,,,,,,
11/10/1975,8932,,,,,,,
11/11/1975,8926,,,,,,,
11/12/1975,8518,,,,,,,
11/13/1975,8822,,,,,,,
11/14/1975,8996,,,,,,,
11/15/1975,7596,,,,,,,
11/16/1975,7302,,,,,,,
11/17/1975,8560,,,,,,,
11/18/1975,8796,,,,,,,
11/19/1975,8935,,,,,,,
11/20/1975,8535,,,,,,,
11/21/1975,9049,,,,,,,
11/22/1975,7763,,,,,,,
11/23/1975,7392,,,,,,,
11/24/1975,8873,,,,,,,
11/25/1975,9475,,,,,,,
11/26/1975,8910,,,,,,,
11/27/1975,7356,,,,,,,
11/28/1975,8394,,,,,,,
11/29/1975,7566,,,,,,,
11/30/1975,7497,,,,,,,
12/1/1975,8834,,,,,,,
12/2/1975,9102,,,,,,,
12/3/1975,8813,,,,,,,
12/4/1975,8671,,,,,,,
12/5/1975,8856,,,,,,,
12/6/1975,7733,,,,,,,
12/7/1975,7428,,,,,,,
12/8/1975,8911,,,,,,,
12/9/1975,9024,,,,,,,
12/10/1975,8958,,,,,,,
12/11/1975,8778,,,,,,,
12/12/1975,9024,,,,,,,
12/13/1975,7865,,,,,,,
12/14/1975,7528,,,,,,,
12/15/1975,9070,,,,,,,
12/16/1975,9556,,,,,,,
12/17/1975,9212,,,,,,,
12/18/1975,9368,,,,,,,
12/19/1975,9328,,,,,,,
12/20/1975,7912,,,,,,,
12/21/1975,7348,,,,,,,
12/22/1975,8585,,,,,,,
12/23/1975,8767,,,,,,,
12/24/1975,7737,,,,,,,
12/25/1975,7145,,,,,,,
12/26/1975,8598,,,,,,,
12/27/1975,7950,,,,,,,
12/28/1975,7328,,,,,,,
12/29/1975,9397,,,,,,,
12/30/1975,10144,,,,,,,
12/31/1975,9578,,,,,,,
1/1/1976,7302,,,,,,,
1/2/1976,7994,,,,,,,
1/3/1976,7458,,,,,,,
1/4/1976,7251,,,,,,,
1/5/1976,8252,,,,,,,
1/6/1976,8945,,,,,,,
1/7/1976,8611,,,,,,,
1/8/1976,8417,,,,,,,
1/9/1976,8585,,,,,,,
1/10/1976,7634,,,,,,,
1/11/1976,7236,,,,,,,
1/12/1976,8708,,,,,,,
1/13/1976,9048,,,,,,,
1/14/1976,8951,,,,,,,
1/15/1976,8736,,,,,,,
1/16/1976,8847,,,,,,,
1/17/1976,7969,,,,,,,
1/18/1976,7148,,,,,,,
1/19/1976,8893,,,,,,,
1/20/1976,9002,,,,,,,
1/21/1976,8639,,,,,,,
1/22/1976,8893,,,,,,,
1/23/1976,8771,,,,,,,
1/24/1976,7866,,,,,,,
1/25/1976,7519,,,,,,,
1/26/1976,8550,,,,,,,
1/27/1976,8877,,,,,,,
1/28/1976,8659,,,,,,,
1/29/1976,8699,,,,,,,
1/30/1976,8792,,,,,,,
1/31/1976,7702,,,,,,,
2/1/1976,7472,,,,,,,
2/2/1976,8858,,,,,,,
2/3/1976,8846,,,,,,,
2/4/1976,8766,,,,,,,
2/5/1976,8674,,,,,,,
2/6/1976,8817,,,,,,,
2/7/1976,7684,,,,,,,
2/8/1976,7356,,,,,,,
2/9/1976,8541,,,,,,,
2/10/1976,9222,,,,,,,
2/11/1976,8707,,,,,,,
2/12/1976,8779,,,,,,,
2/13/1976,8666,,,,,,,
2/14/1976,7855,,,,,,,
2/15/1976,7330,,,,,,,
2/16/1976,8576,,,,,,,
2/17/1976,9072,,,,,,,
2/18/1976,8826,,,,,,,
2/19/1976,8599,,,,,,,
2/20/1976,8845,,,,,,,
2/21/1976,7752,,,,,,,
2/22/1976,7337,,,,,,,
2/23/1976,8687,,,,,,,
2/24/1976,8734,,,,,,,
2/25/1976,8572,,,,,,,
2/26/1976,8714,,,,,,,
2/27/1976,8742,,,,,,,
2/28/1976,7932,,,,,,,
2/29/1976,7559,,,,,,,
3/1/1976,8859,,,,,,,
3/2/1976,9039,,,,,,,
3/3/1976,8849,,,,,,,
3/4/1976,8617,,,,,,,
3/5/1976,8705,,,,,,,
3/6/1976,7560,,,,,,,
3/7/1976,7252,,,,,,,
3/8/1976,8429,,,,,,,
3/9/1976,8712,,,,,,,
3/10/1976,8554,,,,,,,
3/11/1976,8561,,,,,,,
3/12/1976,8654,,,,,,,
3/13/1976,7674,,,,,,,
3/14/1976,7134,,,,,,,
3/15/1976,8467,,,,,,,
3/16/1976,8636,,,,,,,
3/17/1976,8681,,,,,,,
3/18/1976,8472,,,,,,,
3/19/1976,8623,,,,,,,
3/20/1976,7890,,,,,,,
3/21/1976,7384,,,,,,,
3/22/1976,8515,,,,,,,
3/23/1976,8863,,,,,,,
3/24/1976,8389,,,,,,,
3/25/1976,8623,,,,,,,
3/26/1976,8744,,,,,,,
3/27/1976,7725,,,,,,,
3/28/1976,7267,,,,,,,
3/29/1976,8499,,,,,,,
3/30/1976,8818,,,,,,,
3/31/1976,8653,,,,,,,
4/1/1976,8336,,,,,,,
4/2/1976,8641,,,,,,,
4/3/1976,7583,,,,,,,
4/4/1976,7431,,,,,,,
4/5/1976,8279,,,,,,,
4/6/1976,8586,,,,,,,
4/7/1976,8568,,,,,,,
4/8/1976,8507,,,,,,,
4/9/1976,8287,,,,,,,
4/10/1976,7382,,,,,,,
4/11/1976,7056,,,,,,,
4/12/1976,8532,,,,,,,
4/13/1976,8459,,,,,,,
4/14/1976,8694,,,,,,,
4/15/1976,8583,,,,,,,
4/16/1976,8258,,,,,,,
4/17/1976,7538,,,,,,,
4/18/1976,7099,,,,,,,
4/19/1976,8327,,,,,,,
4/20/1976,9036,,,,,,,
4/21/1976,8518,,,,,,,
4/22/1976,8385,,,,,,,
4/23/1976,8497,,,,,,,
4/24/1976,7302,,,,,,,
4/25/1976,6817,,,,,,,
4/26/1976,8332,,,,,,,
4/27/1976,8490,,,,,,,
4/28/1976,8290,,,,,,,
4/29/1976,8093,,,,,,,
4/30/1976,8372,,,,,,,
5/1/1976,7612,,,,,,,
5/2/1976,7090,,,,,,,
5/3/1976,8233,,,,,,,
5/4/1976,8783,,,,,,,
5/5/1976,8602,,,,,,,
5/6/1976,8520,,,,,,,
5/7/1976,8640,,,,,,,
5/8/1976,7379,,,,,,,
5/9/1976,6675,,,,,,,
5/10/1976,8572,,,,,,,
5/11/1976,8876,,,,,,,
5/12/1976,8384,,,,,,,
5/13/1976,8239,,,,,,,
5/14/1976,8627,,,,,,,
5/15/1976,7509,,,,,,,
5/16/1976,7157,,,,,,,
5/17/1976,8740,,,,,,,
5/18/1976,8594,,,,,,,
5/19/1976,8489,,,,,,,
5/20/1976,8414,,,,,,,
5/21/1976,8733,,,,,,,
5/22/1976,7465,,,,,,,
5/23/1976,7014,,,,,,,
5/24/1976,8754,,,,,,,
5/25/1976,8861,,,,,,,
5/26/1976,8433,,,,,,,
5/27/1976,8530,,,,,,,
5/28/1976,8898,,,,,,,
5/29/1976,7745,,,,,,,
5/30/1976,7203,,,,,,,
5/31/1976,7587,,,,,,,
6/1/1976,8927,,,,,,,
6/2/1976,8749,,,,,,,
6/3/1976,8786,,,,,,,
6/4/1976,8854,,,,,,,
6/5/1976,7390,,,,,,,
6/6/1976,7303,,,,,,,
6/7/1976,8415,,,,,,,
6/8/1976,9107,,,,,,,
6/9/1976,8802,,,,,,,
6/10/1976,8986,,,,,,,
6/11/1976,9060,,,,,,,
6/12/1976,7894,,,,,,,
6/13/1976,7440,,,,,,,
6/14/1976,8972,,,,,,,
6/15/1976,9060,,,,,,,
6/16/1976,8968,,,,,,,
6/17/1976,8831,,,,,,,
6/18/1976,8833,,,,,,,
6/19/1976,7829,,,,,,,
6/20/1976,7397,,,,,,,
6/21/1976,8464,,,,,,,
6/22/1976,9048,,,,,,,
6/23/1976,8903,,,,,,,
6/24/1976,9017,,,,,,,
6/25/1976,9126,,,,,,,
6/26/1976,7827,,,,,,,
6/27/1976,7614,,,,,,,
6/28/1976,9071,,,,,,,
6/29/1976,9487,,,,,,,
6/30/1976,9132,,,,,,,
7/1/1976,9072,,,,,,,
7/2/1976,9360,,,,,,,
7/3/1976,7918,,,,,,,
7/4/1976,7893,,,,,,,
7/5/1976,7564,,,,,,,
7/6/1976,9227,,,,,,,
7/7/1976,9947,,,,,,,
7/8/1976,9549,,,,,,,
7/9/1976,9587,,,,,,,
7/10/1976,8269,,,,,,,
7/11/1976,7993,,,,,,,
7/12/1976,9268,,,,,,,
7/13/1976,9476,,,,,,,
7/14/1976,9352,,,,,,,
7/15/1976,9462,,,,,,,
7/16/1976,9568,,,,,,,
7/17/1976,8147,,,,,,,
7/18/1976,7576,,,,,,,
7/19/1976,9300,,,,,,,
7/20/1976,9430,,,,,,,
7/21/1976,9444,,,,,,,
7/22/1976,9411,,,,,,,
7/23/1976,9455,,,,,,,
7/24/1976,8462,,,,,,,
7/25/1976,7811,,,,,,,
7/26/1976,9392,,,,,,,
7/27/1976,9684,,,,,,,
7/28/1976,9164,,,,,,,
7/29/1976,9369,,,,,,,
7/30/1976,9685,,,,,,,
7/31/1976,8234,,,,,,,
8/1/1976,7857,,,,,,,
8/2/1976,9037,,,,,,,
8/3/1976,9583,,,,,,,
8/4/1976,9065,,,,,,,
8/5/1976,9393,,,,,,,
8/6/1976,9655,,,,,,,
8/7/1976,8424,,,,,,,
8/8/1976,8024,,,,,,,
8/9/1976,9343,,,,,,,
8/10/1976,9832,,,,,,,
8/11/1976,9317,,,,,,,
8/12/1976,9722,,,,,,,
8/13/1976,9538,,,,,,,
8/14/1976,8328,,,,,,,
8/15/1976,7823,,,,,,,
8/16/1976,9335,,,,,,,
8/17/1976,9623,,,,,,,
8/18/1976,9519,,,,,,,
8/19/1976,9455,,,,,,,
8/20/1976,9273,,,,,,,
8/21/1976,8748,,,,,,,
8/22/1976,8287,,,,,,,
8/23/1976,9456,,,,,,,
8/24/1976,9877,,,,,,,
8/25/1976,9481,,,,,,,
8/26/1976,9660,,,,,,,
8/27/1976,9862,,,,,,,
8/28/1976,8498,,,,,,,
8/29/1976,7998,,,,,,,
8/30/1976,9159,,,,,,,
8/31/1976,9602,,,,,,,
9/1/1976,9476,,,,,,,
9/2/1976,9324,,,,,,,
9/3/1976,9667,,,,,,,
9/4/1976,8407,,,,,,,
9/5/1976,7807,,,,,,,
9/6/1976,8083,,,,,,,
9/7/1976,9654,,,,,,,
9/8/1976,10166,,,,,,,
9/9/1976,9990,,,,,,,
9/10/1976,9998,,,,,,,
9/11/1976,8413,,,,,,,
9/12/1976,8142,,,,,,,
9/13/1976,9641,,,,,,,
9/14/1976,10165,,,,,,,
9/15/1976,9977,,,,,,,
9/16/1976,9956,,,,,,,
9/17/1976,9985,,,,,,,
9/18/1976,8738,,,,,,,
9/19/1976,8585,,,,,,,
9/20/1976,10051,,,,,,,
9/21/1976,10296,,,,,,,
9/22/1976,9836,,,,,,,
9/23/1976,9815,,,,,,,
9/24/1976,10052,,,,,,,
9/25/1976,8792,,,,,,,
9/26/1976,8510,,,,,,,
9/27/1976,10026,,,,,,,
9/28/1976,10146,,,,,,,
9/29/1976,9817,,,,,,,
9/30/1976,9718,,,,,,,
10/1/1976,9859,,,,,,,
10/2/1976,8691,,,,,,,
10/3/1976,8270,,,,,,,
10/4/1976,9656,,,,,,,
10/5/1976,9789,,,,,,,
10/6/1976,9483,,,,,,,
10/7/1976,9461,,,,,,,
10/8/1976,9565,,,,,,,
10/9/1976,8262,,,,,,,
10/10/1976,8313,,,,,,,
10/11/1976,9396,,,,,,,
10/12/1976,9622,,,,,,,
10/13/1976,9183,,,,,,,
10/14/1976,9253,,,,,,,
10/15/1976,9564,,,,,,,
10/16/1976,8187,,,,,,,
10/17/1976,7814,,,,,,,
10/18/1976,9248,,,,,,,
10/19/1976,9248,,,,,,,
10/20/1976,9575,,,,,,,
10/21/1976,9257,,,,,,,
10/22/1976,9442,,,,,,,
10/23/1976,8201,,,,,,,
10/24/1976,7848,,,,,,,
10/25/1976,9198,,,,,,,
10/26/1976,9403,,,,,,,
10/27/1976,9212,,,,,,,
10/28/1976,8857,,,,,,,
10/29/1976,9116,,,,,,,
10/30/1976,7968,,,,,,,
10/31/1976,8078,,,,,,,
11/1/1976,9007,,,,,,,
11/2/1976,9155,,,,,,,
11/3/1976,9015,,,,,,,
11/4/1976,9092,,,,,,,
11/5/1976,9307,,,,,,,
11/6/1976,7864,,,,,,,
11/7/1976,7860,,,,,,,
11/8/1976,9361,,,,,,,
11/9/1976,9480,,,,,,,
11/10/1976,9432,,,,,,,
11/11/1976,9429,,,,,,,
11/12/1976,9204,,,,,,,
11/13/1976,7913,,,,,,,
11/14/1976,7652,,,,,,,
11/15/1976,9031,,,,,,,
11/16/1976,9569,,,,,,,
11/17/1976,9296,,,,,,,
11/18/1976,9181,,,,,,,
11/19/1976,9458,,,,,,,
11/20/1976,7967,,,,,,,
11/21/1976,7707,,,,,,,
11/22/1976,9160,,,,,,,
11/23/1976,9316,,,,,,,
11/24/1976,9008,,,,,,,
11/25/1976,7492,,,,,,,
11/26/1976,8733,,,,,,,
11/27/1976,7966,,,,,,,
11/28/1976,7585,,,,,,,
11/29/1976,9263,,,,,,,
11/30/1976,9550,,,,,,,
12/1/1976,9045,,,,,,,
12/2/1976,8969,,,,,,,
12/3/1976,9042,,,,,,,
12/4/1976,7889,,,,,,,
12/5/1976,7640,,,,,,,
12/6/1976,9198,,,,,,,
12/7/1976,9637,,,,,,,
12/8/1976,9215,,,,,,,
12/9/1976,9263,,,,,,,
12/10/1976,9159,,,,,,,
12/11/1976,7969,,,,,,,
12/12/1976,7769,,,,,,,
12/13/1976,9240,,,,,,,
12/14/1976,9559,,,,,,,
12/15/1976,9516,,,,,,,
12/16/1976,9450,,,,,,,
12/17/1976,9890,,,,,,,
12/18/1976,7981,,,,,,,
12/19/1976,7505,,,,,,,
12/20/1976,9782,,,,,,,
12/21/1976,9776,,,,,,,
12/22/1976,8594,,,,,,,
12/23/1976,8104,,,,,,,
12/24/1976,7521,,,,,,,
12/25/1976,7185,,,,,,,
12/26/1976,7610,,,,,,,
12/27/1976,9342,,,,,,,
12/28/1976,10115,,,,,,,
12/29/1976,10088,,,,,,,
12/30/1976,9851,,,,,,,
12/31/1976,8964,,,,,,,
1/1/1977,7416,,,,,,,
1/2/1977,7467,,,,,,,
1/3/1977,8703,,,,,,,
1/4/1977,9104,,,,,,,
1/5/1977,8984,,,,,,,
1/6/1977,8971,,,,,,,
1/7/1977,9212,,,,,,,
1/8/1977,8013,,,,,,,
1/9/1977,7561,,,,,,,
1/10/1977,9142,,,,,,,
1/11/1977,9180,,,,,,,
1/12/1977,9257,,,,,,,
1/13/1977,9450,,,,,,,
1/14/1977,9317,,,,,,,
1/15/1977,8043,,,,,,,
1/16/1977,7666,,,,,,,
1/17/1977,9396,,,,,,,
1/18/1977,9628,,,,,,,
1/19/1977,9173,,,,,,,
1/20/1977,9229,,,,,,,
1/21/1977,9391,,,,,,,
1/22/1977,8168,,,,,,,
1/23/1977,7620,,,,,,,
1/24/1977,9246,,,,,,,
1/25/1977,9575,,,,,,,
1/26/1977,9270,,,,,,,
1/27/1977,9339,,,,,,,
1/28/1977,9422,,,,,,,
1/29/1977,8041,,,,,,,
1/30/1977,7769,,,,,,,
1/31/1977,9251,,,,,,,
2/1/1977,9486,,,,,,,
2/2/1977,9033,,,,,,,
2/3/1977,9244,,,,,,,
2/4/1977,9420,,,,,,,
2/5/1977,8177,,,,,,,
2/6/1977,7693,,,,,,,
2/7/1977,9122,,,,,,,
2/8/1977,9095,,,,,,,
2/9/1977,9268,,,,,,,
2/10/1977,9536,,,,,,,
2/11/1977,9471,,,,,,,
2/12/1977,8492,,,,,,,
2/13/1977,8085,,,,,,,
2/14/1977,9833,,,,,,,
2/15/1977,9715,,,,,,,
2/16/1977,9419,,,,,,,
2/17/1977,9565,,,,,,,
2/18/1977,9496,,,,,,,
2/19/1977,8175,,,,,,,
2/20/1977,8010,,,,,,,
2/21/1977,9112,,,,,,,
2/22/1977,9827,,,,,,,
2/23/1977,9629,,,,,,,
2/24/1977,9450,,,,,,,
2/25/1977,9648,,,,,,,
2/26/1977,8525,,,,,,,
2/27/1977,7904,,,,,,,
2/28/1977,9361,,,,,,,
3/1/1977,9835,,,,,,,
3/2/1977,9447,,,,,,,
3/3/1977,9543,,,,,,,
3/4/1977,9777,,,,,,,
3/5/1977,8352,,,,,,,
3/6/1977,7784,,,,,,,
3/7/1977,9359,,,,,,,
3/8/1977,10033,,,,,,,
3/9/1977,9356,,,,,,,
3/10/1977,9356,,,,,,,
3/11/1977,9497,,,,,,,
3/12/1977,8266,,,,,,,
3/13/1977,7938,,,,,,,
3/14/1977,9378,,,,,,,
3/15/1977,9684,,,,,,,
3/16/1977,9467,,,,,,,
3/17/1977,9312,,,,,,,
3/18/1977,9260,,,,,,,
3/19/1977,8170,,,,,,,
3/20/1977,7836,,,,,,,
3/21/1977,9082,,,,,,,
3/22/1977,9534,,,,,,,
3/23/1977,9172,,,,,,,
3/24/1977,9255,,,,,,,
3/25/1977,9345,,,,,,,
3/26/1977,7959,,,,,,,
3/27/1977,7769,,,,,,,
3/28/1977,9297,,,,,,,
3/29/1977,9649,,,,,,,
3/30/1977,9410,,,,,,,
3/31/1977,9445,,,,,,,
4/1/1977,8997,,,,,,,
4/2/1977,8058,,,,,,,
4/3/1977,7956,,,,,,,
4/4/1977,9286,,,,,,,
4/5/1977,9506,,,,,,,
4/6/1977,9129,,,,,,,
4/7/1977,9148,,,,,,,
4/8/1977,8991,,,,,,,
4/9/1977,7734,,,,,,,
4/10/1977,7376,,,,,,,
4/11/1977,8971,,,,,,,
4/12/1977,9676,,,,,,,
4/13/1977,9216,,,,,,,
4/14/1977,9101,,,,,,,
4/15/1977,9299,,,,,,,
4/16/1977,8039,,,,,,,
4/17/1977,7593,,,,,,,
4/18/1977,9357,,,,,,,
4/19/1977,9691,,,,,,,
4/20/1977,9267,,,,,,,
4/21/1977,9144,,,,,,,
4/22/1977,9158,,,,,,,
4/23/1977,7919,,,,,,,
4/24/1977,7202,,,,,,,
4/25/1977,9011,,,,,,,
4/26/1977,9432,,,,,,,
4/27/1977,8823,,,,,,,
4/28/1977,8984,,,,,,,
4/29/1977,8931,,,,,,,
4/30/1977,7866,,,,,,,
5/1/1977,7634,,,,,,,
5/2/1977,9385,,,,,,,
5/3/1977,9444,,,,,,,
5/4/1977,9397,,,,,,,
5/5/1977,9386,,,,,,,
5/6/1977,9535,,,,,,,
5/7/1977,8082,,,,,,,
5/8/1977,7643,,,,,,,
5/9/1977,8849,,,,,,,
5/10/1977,9404,,,,,,,
5/11/1977,8892,,,,,,,
5/12/1977,9210,,,,,,,
5/13/1977,9314,,,,,,,
5/14/1977,8108,,,,,,,
5/15/1977,7521,,,,,,,
5/16/1977,9489,,,,,,,
5/17/1977,9642,,,,,,,
5/18/1977,9413,,,,,,,
5/19/1977,9243,,,,,,,
5/20/1977,9454,,,,,,,
5/21/1977,7894,,,,,,,
5/22/1977,7731,,,,,,,
5/23/1977,9421,,,,,,,
5/24/1977,9603,,,,,,,
5/25/1977,9528,,,,,,,
5/26/1977,9368,,,,,,,
5/27/1977,9609,,,,,,,
5/28/1977,8084,,,,,,,
5/29/1977,7744,,,,,,,
5/30/1977,7745,,,,,,,
5/31/1977,9397,,,,,,,
6/1/1977,9668,,,,,,,
6/2/1977,9344,,,,,,,
6/3/1977,9425,,,,,,,
6/4/1977,8049,,,,,,,
6/5/1977,7889,,,,,,,
6/6/1977,9274,,,,,,,
6/7/1977,9547,,,,,,,
6/8/1977,9205,,,,,,,
6/9/1977,9393,,,,,,,
6/10/1977,9237,,,,,,,
6/11/1977,8020,,,,,,,
6/12/1977,7613,,,,,,,
6/13/1977,9329,,,,,,,
6/14/1977,9629,,,,,,,
6/15/1977,9539,,,,,,,
6/16/1977,9736,,,,,,,
6/17/1977,9746,,,,,,,
6/18/1977,8227,,,,,,,
6/19/1977,7795,,,,,,,
6/20/1977,9528,,,,,,,
6/21/1977,9668,,,,,,,
6/22/1977,9423,,,,,,,
6/23/1977,9489,,,,,,,
6/24/1977,9612,,,,,,,
6/25/1977,8338,,,,,,,
6/26/1977,8038,,,,,,,
6/27/1977,9657,,,,,,,
6/28/1977,9994,,,,,,,
6/29/1977,9735,,,,,,,
6/30/1977,9612,,,,,,,
7/1/1977,9746,,,,,,,
7/2/1977,8311,,,,,,,
7/3/1977,7861,,,,,,,
7/4/1977,8171,,,,,,,
7/5/1977,9648,,,,,,,
7/6/1977,10533,,,,,,,
7/7/1977,10424,,,,,,,
7/8/1977,10234,,,,,,,
7/9/1977,8793,,,,,,,
7/10/1977,7983,,,,,,,
7/11/1977,9590,,,,,,,
7/12/1977,9997,,,,,,,
7/13/1977,9920,,,,,,,
7/14/1977,10054,,,,,,,
7/15/1977,10176,,,,,,,
7/16/1977,8667,,,,,,,
7/17/1977,8058,,,,,,,
7/18/1977,9781,,,,,,,
7/19/1977,10173,,,,,,,
7/20/1977,10132,,,,,,,
7/21/1977,9878,,,,,,,
7/22/1977,10180,,,,,,,
7/23/1977,8488,,,,,,,
7/24/1977,8186,,,,,,,
7/25/1977,9771,,,,,,,
7/26/1977,10128,,,,,,,
7/27/1977,9688,,,,,,,
7/28/1977,9826,,,,,,,
7/29/1977,10084,,,,,,,
7/30/1977,8817,,,,,,,
7/31/1977,8223,,,,,,,
8/1/1977,9810,,,,,,,
8/2/1977,10281,,,,,,,
8/3/1977,9890,,,,,,,
8/4/1977,9820,,,,,,,
8/5/1977,10300,,,,,,,
8/6/1977,8808,,,,,,,
8/7/1977,8401,,,,,,,
8/8/1977,9955,,,,,,,
8/9/1977,10272,,,,,,,
8/10/1977,10212,,,,,,,
8/11/1977,9760,,,,,,,
8/12/1977,10099,,,,,,,
8/13/1977,8669,,,,,,,
8/14/1977,8245,,,,,,,
8/15/1977,9852,,,,,,,
8/16/1977,10359,,,,,,,
8/17/1977,9908,,,,,,,
8/18/1977,9856,,,,,,,
8/19/1977,10003,,,,,,,
8/20/1977,8531,,,,,,,
8/21/1977,8369,,,,,,,
8/22/1977,9978,,,,,,,
8/23/1977,10413,,,,,,,
8/24/1977,10118,,,,,,,
8/25/1977,10022,,,,,,,
8/26/1977,9927,,,,,,,
8/27/1977,8821,,,,,,,
8/28/1977,8564,,,,,,,
8/29/1977,9876,,,,,,,
8/30/1977,10418,,,,,,,
8/31/1977,10153,,,,,,,
9/1/1977,9952,,,,,,,
9/2/1977,10187,,,,,,,
9/3/1977,8633,,,,,,,
9/4/1977,8148,,,,,,,
9/5/1977,8338,,,,,,,
9/6/1977,10095,,,,,,,
9/7/1977,10330,,,,,,,
9/8/1977,10120,,,,,,,
9/9/1977,10294,,,,,,,
9/10/1977,8771,,,,,,,
9/11/1977,8380,,,,,,,
9/12/1977,9998,,,,,,,
9/13/1977,10177,,,,,,,
9/14/1977,10223,,,,,,,
9/15/1977,10161,,,,,,,
9/16/1977,10490,,,,,,,
9/17/1977,9161,,,,,,,
9/18/1977,8728,,,,,,,
9/19/1977,10278,,,,,,,
9/20/1977,10647,,,,,,,
9/21/1977,10392,,,,,,,
9/22/1977,10040,,,,,,,
9/23/1977,10328,,,,,,,
9/24/1977,9003,,,,,,,
9/25/1977,8617,,,,,,,
9/26/1977,10379,,,,,,,
9/27/1977,10528,,,,,,,
9/28/1977,10100,,,,,,,
9/29/1977,10080,,,,,,,
9/30/1977,10346,,,,,,,
10/1/1977,9034,,,,,,,
10/2/1977,8617,,,,,,,
10/3/1977,10010,,,,,,,
10/4/1977,10176,,,,,,,
10/5/1977,9804,,,,,,,
10/6/1977,9826,,,,,,,
10/7/1977,9972,,,,,,,
10/8/1977,8560,,,,,,,
10/9/1977,8320,,,,,,,
10/10/1977,9646,,,,,,,
10/11/1977,9929,,,,,,,
10/12/1977,9643,,,,,,,
10/13/1977,9592,,,,,,,
10/14/1977,9625,,,,,,,
10/15/1977,8388,,,,,,,
10/16/1977,8243,,,,,,,
10/17/1977,9504,,,,,,,
10/18/1977,9678,,,,,,,
10/19/1977,9650,,,,,,,
10/20/1977,9586,,,,,,,
10/21/1977,9681,,,,,,,
10/22/1977,8276,,,,,,,
10/23/1977,7823,,,,,,,
10/24/1977,9232,,,,,,,
10/25/1977,9785,,,,,,,
10/26/1977,9567,,,,,,,
10/27/1977,9431,,,,,,,
10/28/1977,9397,,,,,,,
10/29/1977,8183,,,,,,,
10/30/1977,8079,,,,,,,
10/31/1977,9037,,,,,,,
11/1/1977,9603,,,,,,,
11/2/1977,9131,,,,,,,
11/3/1977,9412,,,,,,,
11/4/1977,9585,,,,,,,
11/5/1977,8238,,,,,,,
11/6/1977,7842,,,,,,,
11/7/1977,9438,,,,,,,
11/8/1977,9775,,,,,,,
11/9/1977,9282,,,,,,,
11/10/1977,9418,,,,,,,
11/11/1977,9245,,,,,,,
11/12/1977,8004,,,,,,,
11/13/1977,7895,,,,,,,
11/14/1977,9230,,,,,,,
11/15/1977,9756,,,,,,,
11/16/1977,9419,,,,,,,
11/17/1977,9518,,,,,,,
11/18/1977,9548,,,,,,,
11/19/1977,8172,,,,,,,
11/20/1977,7686,,,,,,,
11/21/1977,9570,,,,,,,
11/22/1977,9576,,,,,,,
11/23/1977,9377,,,,,,,
11/24/1977,7708,,,,,,,
11/25/1977,8772,,,,,,,
11/26/1977,8009,,,,,,,
11/27/1977,7727,,,,,,,
11/28/1977,9490,,,,,,,
11/29/1977,9619,,,,,,,
11/30/1977,9371,,,,,,,
12/1/1977,9210,,,,,,,
12/2/1977,9246,,,,,,,
12/3/1977,7942,,,,,,,
12/4/1977,7609,,,,,,,
12/5/1977,9358,,,,,,,
12/6/1977,9505,,,,,,,
12/7/1977,9075,,,,,,,
12/8/1977,9261,,,,,,,
12/9/1977,9230,,,,,,,
12/10/1977,7964,,,,,,,
12/11/1977,7503,,,,,,,
12/12/1977,9264,,,,,,,
12/13/1977,9533,,,,,,,
12/14/1977,9224,,,,,,,
12/15/1977,9430,,,,,,,
12/16/1977,9586,,,,,,,
12/17/1977,8173,,,,,,,
12/18/1977,7583,,,,,,,
12/19/1977,9908,,,,,,,
12/20/1977,9899,,,,,,,
12/21/1977,9267,,,,,,,
12/22/1977,8519,,,,,,,
12/23/1977,8049,,,,,,,
12/24/1977,7354,,,,,,,
12/25/1977,7404,,,,,,,
12/26/1977,7512,,,,,,,
12/27/1977,9189,,,,,,,
12/28/1977,9733,,,,,,,
12/29/1977,9734,,,,,,,
12/30/1977,9806,,,,,,,
12/31/1977,7982,,,,,,,
1/1/1978,7716,,,,,,,
